timestamp,tweet_text,username,all_hashtags,followers_count
2021-10-24 05:07:34+00:00,b'Math-phobic Australian economics journalists take note. Professor Krugman is \xe2\x80\x9con the left\xe2\x80\x9d in terms of his politics if that helps. https://t.co/uFsIi4H3QY',b'PitchfordRohan',[],558
2021-10-24 05:07:28+00:00,"b""Do you get it now? Why scientific reality doesn't care about your politics https://t.co/B4CZdomAsT via @YouTube""",b'LOVEtoPalestine',[],326
2021-10-24 05:07:27+00:00,"b""Joe Biden escapes his White House 'gilded cage' at a faster pace than Trump https://t.co/ZDp8IDnTXT""",b'JIMBO_Biden2024',[],7585
2021-10-24 05:07:26+00:00,"b""@PremierScottMoe its clear what's important to you $$ and politics over the lives of SASKATCHEWAN  people  #MoeMustGo https://t.co/xZmR0KESM3""",b'execnail1',['MoeMustGo'],75
2021-10-24 05:07:07+00:00,b'Jens Weidmann\xe2\x80\x99s decision to quit as Bundesbank president offers a unique opportunity to reshape the inflation-fighting institution just as a generational shift takes hold in politics with Merkel\xe2\x80\x99s exit https://t.co/8euvl2S8jj',b'economics',[],279181
2021-10-24 05:07:07+00:00,"b""2/jk This suggestion was part of a longer post on need for #Panchayti  #Raj reform &amp; #Panchayat #election in #JK, to create grass root involvement democratic politics &amp; break monopoly of JK political dynasties. The latter doesn't seem to have been achieved! Reasons need study.""",b'dravirmani',"['Panchayti', 'Raj', 'Panchayat', 'election', 'JK']",52601
2021-10-24 05:07:04+00:00,"b""@AndrewSmithClub They need to hold on to this so they don't have to consider the real politics.""",b'Wedgetweets',[],3076
2021-10-24 05:07:03+00:00,"b'@FloydShivambu @gm_mhlongo Mbeki is causing you chest pain Floyd why interested on internal party politics of Anc, mare EFF leaders banale tshele kudu'",b'XJixiza',[],112
2021-10-24 05:07:01+00:00,b'@AnnaWhitty2 The Kennedy family has pushed over the years to keep many of these records sealed. Jackie wanted records sealed for dignity of the family.  Some reportedly detail intelligence works but specify information that would probably show people were inept and incompetent. Politics.',b'BraumLincoln',[],598
2021-10-24 05:07:00+00:00,b'This woman is a Nut job: Marjorie Taylor Greene confronted on Capitol Hill  https://t.co/DUn9M82iNk',b'10000PIPS',[],1419
2021-10-24 05:06:59+00:00,"b""@NasirKhuehami @islahmufti So, we should be obliged with a set of louts because they play cricket, but view each match with India as an advancement of an ideology. One of those chaps has gone on to become in laws of Dawood. Don't sell 'not mixing politics with sport' when it concerns pak. It's all politics""",b'db_is_db',[],3797
2021-10-24 05:06:58+00:00,b'@little_lisa72 @thjustme81 @JosephWulfsohn I\xe2\x80\x99m old enough to remember as well if you consider 67 qualified. Things have changed and so has he. Many people throughout their lives change their opinions when it comes to politics or anything for that matter.',b'Bluemustwin',[],3708
2021-10-24 05:06:58+00:00,"b""PM Modi recalls his '#chaiwala' past during interaction with divyang man from Goa  https://t.co/Mm9Szuj4Vj https://t.co/e3TO36wKNf""",b'Akash_9858',['chaiwala'],28940
2021-10-24 05:06:55+00:00,b'@MvuvuM @Dumi18247646 @SundayTimesZA ur level of stupidity is amazing. I am sure all u think u abt Zuma was something u heard 4rm d yt media which has characters assessinated Zuma.Hp dy do it 2u 1day. @SundayTimesZA we know your politics bt only a few will buy ur bass less alligations nd constant attacks 2wards Zuma',b'Sicelo26321819',[],15
2021-10-24 05:06:52+00:00,"b'After Shakur beats Valdez, A showdown at 135 between Tank and Shakur would be \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5. Classic boxer vs puncher matchup. Hopefully the politics of boxing allow it. #boxing #StevensonHerring'",b'Be_Legendary12',"['boxing', 'StevensonHerring']",140
2021-10-24 05:06:40+00:00,b'Issa slams \xe2\x80\x98betrayal\xe2\x80\x99 as State Dept admits number of Americans still in Afghanistan higher than prior claims  https://t.co/nNNYgOvspq',b'bomba13189',[],121
2021-10-24 05:06:35+00:00,b'@GeZhu13 @SariArhoHavren A very good question. Ancient Athenian philosophers participated as warriors in subjugating other Greek rivals. Slavery was accepted everywhere in the ancient world.   The moralization of politics is necessary before humanity becomes a multi planetary species.',b'RudyDrischel',[],469
2021-10-24 05:06:33+00:00,"b'@NoLieWithBTC @AP Pressed on whether that was intended to convey support for same-sex marriage, he responded: \xe2\x80\x9cNo,\xe2\x80\x9d before saying that gay marriage was \xe2\x80\x9clegally acceptable\xe2\x80\x9d in Virginia and that \xe2\x80\x9cI, as governor, will support that.\xe2\x80\x9d  https://t.co/zCttPWJzZH'",b'shady1xx',[],31
2021-10-24 05:06:33+00:00,"b'@Diane_in_SA Conservative parties around the world, jealous of what they see in China and Russia, are overtly dismantling democracy. This is no longer just partisan politics- it\xe2\x80\x99s a desperate fight for representation, transparency and accountability.'",b'stuperbug',[],804
2021-10-24 05:06:25+00:00,"b'@SrslyWrong You made me realise that you can do politics and be happy about it instead of angry all the time. Like, realising that politics is as much about creating your ideal world as it is about criticising the existing state of things.'",b'amoz_g',[],6
2021-10-24 05:06:21+00:00,b'@PoliticsForAlI How could somebody so bound up in the politics of race and her own black victimhood ever be expected to represent the non-black elements of her constituency. Surely this is a prima facie case for recall?',b'tmjcrk',[],64
2021-10-24 05:06:19+00:00,"b'@PIDEpk @nadeemhaque And who will perform this miracle? The current ruling class who is busy giving itself subsidies, plots, tax breaks ? I keep saying the crisis is not of governance or administration, it is of politics. Unless that is fixed we will continue wasting energies in the wrong direction.'",b'shahnazsk',[],2108
2021-10-24 05:06:19+00:00,"b""@RanaAyyub Please let us enjoy today's match, and for god's sake don't tweet something shitty about the match after its over.Don't  play your politics like you played with KKR vs CSK match.""",b'Adits663',[],1
2021-10-24 05:06:18+00:00,"b""@IndiaToday @AmitShah @narendramodi @RahulGandhi Who is NADDAAAAA ???  BJP driven ranking and probably the survey is one sided...  If u consider power and politics then RAHUL GANDHI, KEJRIWAL, STALIN etc should be in better place.  Don't drive BJP agenda !  Who is NADDA &amp; BL santhos""",b'MajidAkhtar1',[],65
2021-10-24 05:06:17+00:00,"b""PM Modi recalls his 'chaiwala' past during interaction with divyang man from Goa https://t.co/6XjldDwDxZ  via NaMo App https://t.co/9pQvMPPNxQ""",b'Chetank79665132',[],2334
2021-10-24 05:06:16+00:00,b'@CharlieInUtah yeah.. they act like any of it is real. they must be under 30 because there is no excuse for an adult over 30 to feel this way about american politics or our voting systems..',b'loustarski',[],298
2021-10-24 05:06:14+00:00,"b""McAuliffe dismissed Northam yearbook photo as youthful mistake at 2019 event months after calling it racist 'at any age'  https://t.co/4iyk3scaZV""",b'YUNGMARC2',[],345
2021-10-24 05:06:12+00:00,"b'""Bye, Maryland? Lawmakers in 3 Counties Float a Plan to Secede From the State."" Michael Levenson https://t.co/4AOk1lstfR'",b'AsenaDuman12',[],41
2021-10-24 05:06:11+00:00,b'@BarackObama @TerryMcAuliffe You should get into politics.',b'timihaworth',[],20983
2021-10-24 05:06:06+00:00,b'Side by side comparison of the news. Comment on overt bias or under-reporting. Share to support an informed democracy. #news #politics #media #msnbc #cnn #fox - More at: https://t.co/OCTLN0v95U https://t.co/RS2pXRsXhs',b'newscompare',"['news', 'politics', 'media', 'msnbc', 'cnn', 'fox']",2165
2021-10-24 05:06:06+00:00,"b'The vitriol has even entered the House chamber. #RepPosey (R-Fla.) wrapped up a floor speech this week with the sign-off, \xe2\x80\x9cLet\xe2\x80\x99s go Brandon.\xe2\x80\x9d (which means Fck Joe Biden) Then, in a jarring return to House decorum, he concluded, \xe2\x80\x9cI yield back.\xe2\x80\x9d  https://t.co/eSw9y4JlbV'",b'pleasesaveour',['RepPosey'],2794
2021-10-24 05:05:54+00:00,b'When will it end guys \xf0\x9f\x98\x95 #Poonch operation continues for the 14th day #Politics #Enemy #Kashmir #JK #Viral #trend #Trending #news #Newsfile #quote #Polygon #Sunday #sundayvibes #India #Pakistan #PAKvIND #PakVsInd #INDvPAK #JirisanEp1  #ShibaCoin #F1 #like #GodMorningSaturday https://t.co/lSB1xz2tf9',b'AbeedahAkhtar',"['Poonch', 'Politics', 'Enemy', 'Kashmir', 'JK', 'Viral', 'trend', 'Trending', 'news', 'Newsfile', 'quote', 'Polygon', 'Sunday', 'sundayvibes', 'India', 'Pakistan', 'PAKvIND', 'PakVsInd', 'INDvPAK', 'JirisanEp1', 'ShibaCoin', 'F1', 'like', 'GodMorningSaturday']",202
2021-10-24 05:05:53+00:00,"b""Those who ever thought Western Cape with its DA &amp; Cape Party's cessation inclined politics r in 4 a high jump in2 the sea they came through. https://t.co/wDNXTq6lQG""",b'Phaswa111',[],414
2021-10-24 05:05:52+00:00,"b""@MillicentOmanga Let them hate you ...stay focused . I'm one man interested in politics don't know who to stand with""",b'LeviWahu',[],8
2021-10-24 05:05:45+00:00,"b'Afghan evacuee charged with rape in Montana, governor says, demanding resettlement halt | Fox News https://t.co/GfY8WdjoBJ'",b'newsbusterz',[],11
2021-10-24 05:05:45+00:00,b'The 2016 election was the most consequential election in the last 40 years. It reshaped the way politics in the US works and it made politics a lot more nastier and dirty.',b'FlBasedmanMia',[],542
2021-10-24 05:05:42+00:00,b'@RajGope @PMOIndia @HMOIndia @DoPTGoI One should not do politics around investigation.  Timing should b without delay.',b'PrmSwrp',[],421
2021-10-24 05:05:41+00:00,"b""@OmarIffat Politics ko choorain bibi.  First get ypurself a good lawyer in your defamation case where you ppl are losing pretty badly.  Putting wrong allegations on someone is the worst thing to be done. Ap plz moral values or norms ke baatein na krein. Doesn't suit you.""",b'AtifG46',[],28
2021-10-24 05:05:34+00:00,"b'\xe2\x80\x9cArguing that Zionism is racism and silence is complicity, a successful American anti-Zionism would arrive at Ruth Wisse\xe2\x80\x99s definition of anti-Semitism: the organization of politics against the Jews.\xe2\x80\x9d  No, it clearly would not. It\xe2\x80\x99s not against Jews *as* Jews. https://t.co/3UYFnCKypl'",b'Rongwrong_',[],675
2021-10-24 05:05:33+00:00,"b'@MJohnson5335 Warren is basically a policy wonk--an expert on a few things and almost entirely deferential to the party Establishment on everything else. And yeah, she is HORRIBLE at politics, and always has been.'",b'jriddlecult',[],600
2021-10-24 05:05:30+00:00,b'@ExileOnFletchSt @Acyn It\xe2\x80\x99s a big part of politics in general',b'HMSJB3',[],2
2021-10-24 05:05:28+00:00,b'@SoniaAbidBaloch This is the same thing the ruling elite tell us every time to not to take politics seriously. well its a  most serious business in the world becouse it is directly associated with the welfare of people. One should have a very grave concerns with every growing political Scenario.',b'AdvBevargh',[],234
2021-10-24 05:05:24+00:00,"b'When the campaign to boycott #FabIndia &amp; other business houses like Tanishq is clear cut communal with hashtags like #NoBindiNoBusiness , my piece is being published in @NH_India , where I argue, that this politics of boycott Pujas to bookstalls  is sure to boomerang. https://t.co/FdqicucGY6'",b'sumonseng',"['FabIndia', 'NoBindiNoBusiness']",2005
2021-10-24 05:05:24+00:00,b'@MinooOsborne @gregsmith_uk The inevitability of sh1te  https://t.co/6Fn7eVWGvF',b'the_mcquade',[],8819
2021-10-24 05:05:22+00:00,b'Biden may owe up to $500K in back taxes https://t.co/NY6UvuO7Fn #FoxNews',b'my2angels8',['FoxNews'],20
2021-10-24 05:05:20+00:00,b'@Travistritt @ScottSully Stop letting five year olds write your tweets. How did politics cause a game not to go your way? Did \xe2\x80\x9cthe left\xe2\x80\x9d put a voodoo curse on your guy? Did they physically keep someone off the field?',b'10lbhammerbp',[],286
2021-10-24 05:05:12+00:00,b'@JothikaN @KevinMKruse The politics of the whole state is exactly why Ingraham was given that segment script and it\xe2\x80\x99s exactly why they are worthy of being called out on their shit. The good people of MS need to politically rise up or bail. I\xe2\x80\x99ve watched this shit for 60 years up close and personal.',b'NewsSiphon',[],211
2021-10-24 05:05:09+00:00,b'ICYMI: Republican Owens drops out of Wisconsin attorney general race after flap over deleted podcasts featuring critics of defeated ex-POTUS Trump; Fond du Lac County DA Toney now alone in GOP primary to face Dem incumbent Kaul: \xe2\x81\xa6@patrickdmarley\xe2\x81\xa9. https://t.co/18VGg3wUaA',b'larrysandler',[],1166
2021-10-24 05:05:07+00:00,"b""@SuriB08 @teachbk @UFT It's fascinating to read/hear the different perspectives on what happened, and the politics of what happened after.""",b'AmandaLPitts',[],39
2021-10-24 05:05:03+00:00,"b""Obama implores Virginia Democrats to wake up ahead of governor's race https://t.co/iyICVtu5Tv""",b'swissbusiness',[],88354
2021-10-24 05:04:57+00:00,"b""And before someone says how dare you insult my queen, \xf0\x9f\x99\x84 SHE is insulting you and pushes civility politics and incrementalism while we're under the crushing weight of capitalism and the extreme exploitation people beyond wage theft""",b'CommunistsEgirl',[],10420
2021-10-24 05:04:51+00:00,b'Virginia Battle: why Democrats and Republicans aren\xe2\x80\x99t\xc2\xa0excited https://t.co/TYgRbZwi40',b'ExBulletinUk',[],507
2021-10-24 05:04:46+00:00,"b""@GOP @PARISDENNARD You aren't paying attention, Americans Don\xe2\x80\x99t Want to Defund the Police. Here\xe2\x80\x99s What They Do Want: https://t.co/ng21eyJ3CY""",b'bribes_are_ok',[],298
2021-10-24 05:04:46+00:00,"b'no.  03 President Rodrigo Duterte said on Thursday he took full responsibility for the bloody war on drugs that has killed thousands of people, but maintained he will never be tried by an international court.  https://t.co/AGn3QYAGhC'",b'sycipft',[],140
2021-10-24 05:04:42+00:00,"b'How do we have our online lives back, and just let politics hum quietly along in the background?'",b'sourplumfairy',[],234
2021-10-24 05:04:34+00:00,"b'@RoseAster229 This was my introduction to Baldwin. But I think having intellectual(or at least 1 intellectual) debate politics is something we are missing today, because for so long we were told not to bring up politics. I also agree that having to defend your own human rights is dehumanizing'",b'miamivicemami',[],648
2021-10-24 05:04:25+00:00,"b""Obama assails 'politics of meanness' as he campaigns in Virginia governor race - Yahoo News https://t.co/ULYpSV13yU via @GoogleNews""",b'simulator8',[],1638
2021-10-24 05:04:24+00:00,b'Issa slams \xe2\x80\x98betrayal\xe2\x80\x99 as State Dept admits number of Americans still in Afghanistan higher than prior claims https://t.co/vqF75wEjVk #FoxNews',b'DanielG82360200',['FoxNews'],0
2021-10-24 05:04:22+00:00,b'Flor-idiots! I Bet he got lots of participation trophies as a kid!   https://t.co/6PGZ1OLbZy',b'DavesSonett',[],147
2021-10-24 05:04:14+00:00,"b'With public defenders as judges, Biden quietly makes history on the courts https://t.co/cji7vfW6K2 via @nbcnews'",b'JIMBO_Biden2024',[],7585
2021-10-24 05:04:08+00:00,"b""That didn't take long. The only reason I can figure out why anybody in their right mind would finance this clown is they're not in their right mind &amp; are as big a con as he is.  Donald Trump's social network broke software rules and has 30 days to comply https://t.co/FR01VfMOa9""",b'nancystaack',[],1391
2021-10-24 05:04:08+00:00,"b'Neera Tanden, @YaleLawSchool and @UCLA grad, was brought up by a single mother, with the family surviving for two years on food stamps and subsidized government housing. Tanden will help shape U.S. policies.  #policy #elections #politics #government  https://t.co/vfVEyrpO3R'",b'GlobalIndianTi2',"['policy', 'elections', 'politics', 'government']",34
2021-10-24 05:04:05+00:00,"b'Oscar Sudi was replying to criticism by blogger Robert Alai, who accused him of intimidating ex-assistant minister Stephen Tarus for supporting Raila https://t.co/2XDmkOQsN6'",b'PeopleDailyKe',[],210326
2021-10-24 05:04:02+00:00,"b'Democrats\xe2\x80\x99 problem is not focusing on issues most vital to independents, 2 prominent pollsters say https://t.co/RybGh3KMEt'",b'g_birdslide',[],238
2021-10-24 05:03:52+00:00,"b""As the pathetic privileged woman who studied at Stellies tried to bring her victimhood &amp; identity politics to the table??  You went to university.  Identity politics are what you reach for when you can't make a actual point.  Shut up  #Nandos""",b'Lindiwe2002',['Nandos'],38
2021-10-24 05:03:49+00:00,"b'Oscar Sudi was replying to criticism by blogger Robert Alai, who accused him of intimidating ex-assistant minister Stephen Tarus for supporting Raila https://t.co/ibeFJBrIjv'",b'K24Tv',[],1833507
2021-10-24 05:03:48+00:00,"b""@ahmednasirlaw @makaumutua As big as every Kenyan's opinion. If he vies then he feels he's capable. Most politicians in the current clique have equally been in politics since or earlier than '97  I hope to score well well""",b'kmaisy',[],1189
2021-10-24 05:03:41+00:00,"b'Shocked.  Grant Woods, former Arizona attorney general, dies at 67 https://t.co/ad5jviqkdz via @azcentral'",b'ajflick',[],1127
2021-10-24 05:03:41+00:00,b'#Bitcoin is the greatest hope for radical leftist politics. It enables decentralised social organisation by providing decentralised ownership of money. It enables people to collectivise and collaborate outside of the power of the state.',b'hankginsberg',['Bitcoin'],10
2021-10-24 05:03:40+00:00,b'@priyankagandhi 7 yrs of Managing Headlines 7 yrs of Snatching Rights 7 yrs of Anti-Federalism 7 yrs of Price Rise 7 yrs of Jumlas  7 yrs of Adani Cronyism 7 yrs of Blaming Nehru 7 yrs of Hate Politics 7 yrs of Tax Increase 7 yrs of Job Loss  7 yrs of Modi=Worst Ever Govt https://t.co/XGX1u3HBSe',b'Susmita_Speaks',[],1170
2021-10-24 05:03:37+00:00,b'c!quackity if c!tina and c!callahan\xe2\x80\x99s friendship doesn\xe2\x80\x99t fall apart after being in politics https://t.co/uKNaNMKMmB',b'dvckdy',[],363
2021-10-24 05:03:33+00:00,b'Issa slams \xe2\x80\x98betrayal\xe2\x80\x99 as State Dept admits number of Americans still in Afghanistan higher than prior claims  https://t.co/CTAXQLPtjz',b'KEJones01',[],77
2021-10-24 05:03:32+00:00,"b""Let's unite to say 'NO' to every political parties who are least concerned about unemployment, comodity price increase. Fine imposed if late to submit return but no fine imposed on delay of supplying vaccine on time. Do not waste your blood for politics.""",b'satyakik4',[],5
2021-10-24 05:03:32+00:00,b'@matovium @0_BENTLEY_ Politics waki?\xf0\x9f\x98\x82 https://t.co/h4FHvWMEAH',b'BoujeePan',[],11963
2021-10-24 05:03:31+00:00,"b""Only Food , Education and treatment should be  free . No Laptop , mobile , scooty , electricity etc coz it's taxpayer money .#AkhileshYadav #YogiAdityanath #NarendraModi  #ArvindKejriwal #PriyankaGandhiVadra  Plz don't do cheap politics""",b'drvivek4685',"['AkhileshYadav', 'YogiAdityanath', 'NarendraModi', 'ArvindKejriwal', 'PriyankaGandhiVadra']",68
2021-10-24 05:03:29+00:00,b'@lion_politics Yeah',b'CarlosDiaz_AF',[],460
2021-10-24 05:03:29+00:00,"b'People tell me to analyze $DWAC fundamentally and to leave politics out of it.   That\xe2\x80\x99s an odd ask. In this case, the politics IS the fundamentals.   You don\xe2\x80\x99t have to agree with it to understand and profit from it.   Is the $DWAC ride over? No one knows but I doubt it.'",b'BenRabizadeh',[],1996
2021-10-24 05:03:26+00:00,b'@News18TamilNadu What Annamalai can do other than giving two additional statement?  Reality is world will not upside down. Politics will go as usual.',b'Muthu72116981',[],3
2021-10-24 05:03:24+00:00,b'Councils across Notts have revealed their vision in seeking a devolved \xe2\x80\x98county deal\xe2\x80\x99 from Whitehall. https://t.co/vagGBSwJd0',b'WGUNews',[],5605
2021-10-24 05:03:22+00:00,b'@sherryontopp Sidhu is in Politics since 18 yrs at top positions MP/Minister/MLA/Ruling party chief.  If he can list his 1 achievement in 18 yrs for people apart from Drama &amp; Double speak I will quit Twitter.  That\xe2\x80\x99s why he is #RakhiSawantOfPunjab. Full drama 0 work!',b'BJPLIES',['RakhiSawantOfPunjab'],382
2021-10-24 05:03:22+00:00,"b'@dietweeterei Unfortunately, women are bound to receive complaints about their voice. As soon as a woman speaks about politics, science or any area of their expertise that is not girlish and/or seductive, you can count the seconds until someone finds their voice ""annoying"". Sorry for you. \xf0\x9f\x98\xa8'",b'jabunna',[],2197
2021-10-24 05:03:16+00:00,b'@jennycohn1 It feels like SURVIVOR: Gladiator Politics',b'shanasspring',[],586
2021-10-24 05:03:14+00:00,b'Libs be like \xe2\x80\x9cj*mmy fallon MUST apologize for making a mean joke 20 years ago\xe2\x80\x9d  and I be like \xe2\x80\x9cj*mmy fallon MUST be beaten within an inch of his life for procuring a 15 yr old girl for horatio sanz to fuck\xe2\x80\x9d  But thats just #Politics whatcha gonna do?! \xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa',b'austenreeder',['Politics'],1058
2021-10-24 05:03:12+00:00,b'Glenn Youngkin vows to ban critical race theory if elected Virginia governor https://t.co/ydHggUtNFW https://t.co/zKVghzKatl',b'Fabiolucv',[],1038
2021-10-24 05:03:11+00:00,"b""@FoxMulder010 They were being cheap, cutting corners and using scab labor who probably didn't know what the hell they were doing.""",b'hats_n_politics',[],938
2021-10-24 05:03:11+00:00,"b""@ItsMutai @HonOscarSudi No story here. Politics aren't a corporation to run on ethics. Local politics must thrive on such. Delete""",b'i_Elvis_',[],1870
2021-10-24 05:03:10+00:00,"b'@melskienuds @MrFrankBaraan I think your father lied about wanting physics, math, blah blah but he was defintely truthful about your grandfather saying \xe2\x80\x9cthere is no money in that! So switch to politics\xe2\x80\x9d.'",b'johncol13097093',[],2
2021-10-24 05:03:10+00:00,"b'@DavidColladoM No leadership. How can you promote a country that is ingested with narco politics, inequality and corruption across all branches of government? And to top it off, the sitting head of state is guilty of tax evasion as his name came up on the #PandoraPapers.  What a joke!'",b'Elduro26355759',['PandoraPapers'],18
2021-10-24 05:03:10+00:00,"b'#NowPlaying \xe2\x99\xab #Np POOH SHIESTY F. LIL DURK - BACK IN BLOOD \xe2\x99\xab at https://t.co/mWlpgBXfJb  Listen https://t.co/zuU4XlRVU7  https://t.co/9z7dJrU2Fy  Wake Up WOKE \xc2\xbb @NotoriousVOG In The Morning M-F 7-11a, Urban Talk, News, Politics, &amp; More!'",b'B87PLAY',"['NowPlaying', 'Np']",1911
2021-10-24 05:03:06+00:00,"b'@DavidColladoM No leadership. How can you promote a country that is ingested with narco politics, inequality and corruption across all branches of government? And to top it off, the sitting head of state is guilty of tax evasion as his name came up on the #PandoraPapers.  What a joke!'",b'Elduro26355759',['PandoraPapers'],18
2021-10-24 05:03:04+00:00,b'@pmln_org She is already MNA . Y do N have to give her ticket? Y still there is family politics ? Y not Atta ? Y not some other worker ? Y not Pervaiz rashed? What\xe2\x80\x99s the point of asking a lady mna to resign and contest again from seat of her deceased husband ? Like y? Is it a feudal party?',b'hamchalay',[],103
2021-10-24 05:03:04+00:00,b'@MerryBaloch This is simple .Balochistan is the circus of dirty politics .',b'Najeeb__baluch',[],457
2021-10-24 05:03:00+00:00,"b'@DavidColladoM No leadership. How can you promote a country that is ingested with narco politics, inequality and corruption across all branches of government? And to top it off, the sitting head of state is guilty of tax evasion as his name came up on the #PandoraPapers.  What a joke!'",b'Elduro26355759',['PandoraPapers'],18
2021-10-24 05:02:54+00:00,"b'@DavidColladoM No leadership. How can you promote a country that is ingested with narco politics, inequality and corruption across all branches of government? And to top it off, the sitting head of state is guilty of tax evasion as his name came up on the #PandoraPapers.  What a joke!'",b'Elduro26355759',['PandoraPapers'],18
2021-10-24 05:02:43+00:00,b'#INDvPAK  People should see India-Pakistan as just a game in which there is no need for politics whoever wins will ultimately win the game so we have to focus on that',b'Loveeach5',['INDvPAK'],13
2021-10-24 05:02:40+00:00,b'UK \xe2\x80\x98will not cave in over role of European court in NI protocol\xe2\x80\x99 https://t.co/xmHx7oyDgk',b'Camz99',[],6230
2021-10-24 05:02:39+00:00,"b'@AusIndiMedia But as you rightly imply, ALL politics is ALL those things  Rather than just rallying behind a different flag, we need to use a new discussion &amp; decision making process https://t.co/vniZ6mizBw'",b'landrights4all',[],1814
2021-10-24 05:02:38+00:00,b'That moment when Anitwt doesnt have anime stuff to talk about so they bring in American politics....... https://t.co/RPrBu0pNpD',b'dumbdragonboy',[],510
2021-10-24 05:02:34+00:00,b'@Politics_PR Why is he still here?',b'rolandclark',[],19995
2021-10-24 05:02:33+00:00,"b'@INCSandesh the Congress High Command, which is ignorant, negligent and inefficient to monitor the state politics, local leaders and Incharge persons. The incharge persons, who are hand in gloves with fake leaders and other political enemies.'",b'ckjn6135',[],1010
2021-10-24 05:02:33+00:00,b'#INDvPAK When brands know that Shah Rukh Khan is greatest celebrity in the world and its just politics going around in the drugs case and there is no proof against Aaryan!!!! https://t.co/EGcElbLPIC',b'vaibhav78047037',['INDvPAK'],11
2021-10-24 05:02:33+00:00,"b'@WetBandit7 @BrianKempGA @Braves It just would have been nice to see him congratulate the team and not tried to score political points doing it. The Braves win really had zero to do with the All-Star game. But yeah, I see your point. Just wish he could have put politics aside in the moment. Felt self-serving.'",b'davegahan',[],246
2021-10-24 05:02:28+00:00,"b""I don't usually talk about politics in this account but this is utter crap. Why would we believe on your accusation when you've been declared as persona non grata and convicted FOUR TIMES for cyberlibel? Do you want this to become your fifth? https://t.co/ANVmr10ZKS https://t.co/nC6ZhXDUO3""",b'mhastruggletwt',[],2307
2021-10-24 05:02:28+00:00,"b""@Chuck_Blurry @Becs See the example I posted. Stats can mislead. I don't want them filtered through any politician. Once you're in politics your public statements usually have an agenda attached. Reti isn't a cancer specialist, and he's still an opposition MP.""",b'OwairakaAroha',[],519
2021-10-24 05:02:25+00:00,b'It\xe2\x80\x99s a safe bet:  44 couldn\xe2\x80\x99t compete with 74 on the court\xe2\x80\x94or in politics. It\xe2\x80\x99s @GlennYoungkin for the win on Nov. 2nd! https://t.co/RcwYbo5SzO',b'RichAndersonRPV',[],4490
2021-10-24 05:02:18+00:00,b'@msisodia Please get your facts right. Only 6.63 crores vaccines have been imported so only that extra dosage would have been available for Indian public and secondly you can\xe2\x80\x99t bow down to all the blackmailing being done by Pfizer and Moderna for providing vaccines to India. Stop  politics',b'vmbhargava',[],107
2021-10-24 05:02:14+00:00,"b'Artificial intelligence sees more funding, but needs more people and better data | ZDNet #News #Politics #TheUnitedStates #NathanBenaich #IanHogarth #Benaich #India #Canada #US #Hispanics #UK #Asian #Google #China #NLP https://t.co/mPXZ0qguKj'",b'thenewshooked',"['News', 'Politics', 'TheUnitedStates', 'NathanBenaich', 'IanHogarth', 'Benaich', 'India', 'Canada', 'US', 'Hispanics', 'UK', 'Asian', 'Google', 'China', 'NLP']",1274
2021-10-24 05:02:10+00:00,"b'Organized migrant caravan moves toward US, surging past Mexican forces  https://t.co/kSMaGi2gPA  BIDEN\xe2\x80\x99S AMERICA'",b'MelodyHaywood3',[],142
2021-10-24 05:02:10+00:00,b'@SABCNews Politics is business i learnt from u  U there 4 money',b'INSTIGATOR9',[],3
2021-10-24 05:02:01+00:00,b'https://t.co/lxIHdRV8JF &lt;---- FOR CRYPTO LOVERS ONLY ---- #politics #preppers #disclosure #throw #XLM',b'Banner2Bruce',"['politics', 'preppers', 'disclosure', 'throw', 'XLM']",5
2021-10-24 05:02:00+00:00,b'Pakistan denies deal with US for air operations in\xc2\xa0Afghanistan https://t.co/KZccLZ2x03',b'ExBulletinUk',[],507
2021-10-24 05:02:00+00:00,"b'January 6 defendant spoke at far-right rally attended by Proud Boys, despite court order against associating with the group - CNN Politics https://t.co/N8wHHtYNMh'",b'TerryHendricks',[],122
2021-10-24 05:01:54+00:00,"b'@PrinceArihan @MamataOfficial @NewsX Boss she will never ever will come to your show,bcs she is not inclusive actually she is the Queen of divisive politics for her personal ambition'",b'jatobaking',[],169
2021-10-24 05:01:53+00:00,b'@Kenny_Mayne @SeattleKraken Why is the national anthem played at sports events?  Stop this is not a part of politics.',b'Nel18475333',[],356
2021-10-24 05:01:48+00:00,b'@donwinslow GET! MONEY! OUT! OF! POLITICS!   #DINO',b'grubbworm1',['DINO'],6489
2021-10-24 05:01:38+00:00,b'@HouseofLords203 \xf0\x9f\x98\x82\xe2\x80\xa6you never fail to bring in the politics cadre \xe2\x9c\x8a\xf0\x9f\x8f\xbe',b'_Teezer__',[],394
